Handle,Timestamp,Content,Comments,Retweets,Likes
@OurielOhayon,2023-02-01T06:51:42.000Z,"I know this is competition but i have to give credit where it's due. Those guys nail how token security should be thought of. 

Baked in the product, in context. No nonsense or complex additional steps to think of or remember. 

It's (nearly) perfect",26,23,151
@BrettHarrison88,2023-02-07T02:36:23.000Z,"lawful evil and chaotic good, left to right",5,11,137
@halofi_me,2023-02-03T01:29:09.000Z,"You can now find us on  new Web3 section  and we are ranking #2 in Earn, #20 overall Use  or others wallets, to start saving. Be your best financial self.",18,31,122
@brian_armstrong,2023-02-04T20:20:46.000Z,,71,37,213
@tobi,2023-02-04T15:08:40.000Z,Walking the dog today ,46,30,901
@brian_armstrong,2023-02-04T19:42:03.000Z,"Cool to see real time collaboration happening more in science, with tools like ResearchHub

Science should happen more like open source software",40,27,140
@brian_armstrong,2023-02-03T18:49:33.000Z,"""a moment of gratitude for companies that are willing to do (presumably) hard things in order to make crypto just a tiny little bit more lenient to users who want to learn.""",66,31,277
@brian_armstrong,2023-02-02T17:44:22.000Z,True. LFG ,79,28,360
@HaunVentures,2023-02-01T19:11:29.000Z,"Crypto founders have spent years asking policymakers for regulatory clarity. That goal got closer this week—just not in the United States. 

New post from  and  ",32,17,77
@brian_armstrong,2023-01-31T20:38:13.000Z,"1/ Every company should exist for a reason - our reason at  is creating more economic freedom. It helps us ride through all the ups and downs to have a bigger purpose.

Economic freedom has many downstream positive impacts in society...",131,101,701
@brian_armstrong,2023-01-31T20:44:02.000Z,"3/ There will be many stepping stones along the way - even some more centralized components - that serve as a bridge to this more decentralized economy. Those are important, as we won't get there in one fell swoop.

But we shouldn't lose sight of the bigger picture.",17,4,83
@brian_armstrong,2023-01-31T20:45:51.000Z,"4/ It will be a multi-decade journey.

It took e-commerce about 20 years (from ~2000 to 2020) to get to about 20% of global GDP.

Hopefully the cryptoeconomy can do it on that time frame or less. The pace of innovation keeps speeding up.",20,13,131
@brian_armstrong,2023-01-31T20:26:44.000Z,This is why we’re moving the world to more economic freedom with crypto,148,104,598
@TechEmails,2023-01-29T22:02:43.000Z,"Mark Zuckerberg: ""VR / AR strategy""

June 22, 2015",62,441,"2,549"
@ludwig_stumpp,2023-01-29T14:17:31.000Z,"TIL. Just used prompt injection to read out the secret OpenAI API key of a very well known GPT-3 application.

In essence, whenever parts of the returned response from GPT-3 is executed directly, e.g. using eval() in Python, malicious user can basically execute arbitrary code .",51,287,"1,963"
@worthalter,2023-01-27T13:41:12.000Z,"Long ago I've accidentally sent an obscure unsupported asset to a  deposit address.  Today I got it back using their recovery system. Sounds like a little thing but since centralized exchanges exist, this has been a major unsolved pain point. Slowly and then suddenly...",40,37,378
@brian_armstrong,2023-01-27T22:00:47.000Z,A classic,44,26,134
@samdblond,2023-01-23T17:26:24.000Z,"1/ The sales tactic that allowed Zenefits to grow faster than any tech company in history (and how you can use it too):

I met Parker for the first time at a coffee shop in the Mission in November, 2013.",32,64,710
@brian_armstrong,2023-01-27T01:33:14.000Z,"Great example of a potential crypto use case - NFTs are provably unique digital items (which sounds a lot like a ticket - concert/plane flight/etc)

Let's get the usability/scalability there. Keep grinding.",125,64,412
@davidmakess,2023-01-24T08:27:38.000Z,Wow  has really stepped up their game compare to last year. Clean and smooth UX,28,19,157
@Mark_J_Perry,2023-01-21T21:01:26.000Z,"Just Out: Updated ""Chart of the Century"" with CPI (and wage) data through December 2022.",65,284,507
@brian_armstrong,2023-01-23T00:28:50.000Z,This is the bull case for Bitcoin,369,410,"2,937"
@brian_armstrong,2023-01-23T00:09:28.000Z,Wonder if they would consider moving to Bitcoin - that would probably be the right long term bet,464,338,"3,026"
@zosegal,2023-01-20T19:41:54.000Z,gm ,26,14,185
@brian_armstrong,2023-01-21T02:41:31.000Z,Great progress on an ambitious mission,36,6,88
@omooretweets,2023-01-19T15:42:15.000Z,"And finally...

Coinbase - ""we're not talking big money here...GL with your online wallet service not getting hacked"" ",26,23,279
@brian_armstrong,2023-01-18T05:49:28.000Z,"Developer activity in crypto grew year over year despite down market. Great to see builders building.

Great insights from  ",47,37,288
@mrexits,2023-01-15T01:41:45.000Z,Phil Knight’s manifesto for Nike from 1980 should honestly be hung in every startup office ever -,49,363,"1,532"
@tylercowen,2023-01-16T04:33:23.000Z,"Financial Times profile of me, by Henry Mance:",31,30,250
@brian_armstrong,2023-01-15T18:23:36.000Z,"It's like our teenage AI is taking both the math and verbal sections of the SAT, probably soon to be fully integrated in one brain. So proud!",62,34,245
@brian_armstrong,2023-01-14T23:31:08.000Z,"Project Hail Mary was a great book, cool to hear long process to get there from Andy Weir",62,15,125
@brian_armstrong,2023-01-13T16:24:36.000Z,"Just wait until they discover crypto 

Layer 2 payments are just getting started…",133,91,773
@brian_armstrong,2023-01-11T19:28:48.000Z,"didn't say enough shibboleths!https://semafor.com/article/01/11/2023/the-media-loved-sam-bankman-fried-it-hated-brian-armstrong…I'm basically independent/apolitical, more focused on figuring out what is true and what creates the best outcome for the world vs what will sound good to either political party (and their associated media companies)...",96,66,731
@brian_armstrong,2023-01-11T19:29:07.000Z,"...I guess that makes me bad at playing ""the game"", but I'd rather just be authentic and say what I actually think. In other words, I try to reject tribalism, and maintain a high degree of openness.",81,24,624
@brian_armstrong,2023-01-11T18:31:03.000Z,1/ Great leadership from UK City Minister  who yesterday told MPs that he still wants the UK to become a crypto hub despite FTX collapse.,57,98,523
@brian_armstrong,2023-01-11T18:31:43.000Z,"2/ The UK is a well-regulated, technologically advanced financial hub and there remains a place for crypto assets within this. Impressive long-term thinking - I think we'll see every other major financial hub follow suit.",26,8,162
@brian_armstrong,2023-01-11T17:58:23.000Z,"A big shout out and thank you to all the talented employees at  we unfortunately had to part ways with yesterday. I know you will go on to create great things, and I wish we could have kept working together.

For those hiring, please check out: https://coda.io/@coinbase-talent/coinbase-talent-hub…",113,88,700
@sweetman_eth,2023-01-08T21:04:56.000Z,"today i used  as a zero-fee, nearly instant bridge from Ethereum mainnet to both Optimism & Polygon. feeling pretty hype about current onramps to layer-2s for the music nft community. ",39,35,317
@radoshi,2023-01-04T19:17:03.000Z,"An epic battle between the growth PM, the revenue PM, and legal.",102,827,"6,969"
@cburniske,2023-01-04T00:19:28.000Z,"Once you see that blockchains are open data structures that will lead us away from the fiefdoms of proprietary data, you stop worrying that any of this is going away. 

Instead, you see it’s just beginning, and opportunity is everywhere.",70,182,998
@brian_armstrong,2023-01-05T03:05:40.000Z,Good news - the documentary we created on Coinbase is now free to watch for Amazon Prime subscribershttps://amazon.com/gp/video/detail/0PYEBRIFNZE84BBOKNBHBLYJBK/…,165,151,"1,207"
@emollick,2023-01-03T13:07:44.000Z,"Extraordinary new paper from Google on medicine & AI: When Google tuned a AI chatbot to answer common medical questions, doctors judged 92.6% of its answers right … compared to 92.9% of answers given by other doctors.

And look at the pace of improvement! https://arxiv.org/pdf/2212.13138.pdf…",159,"2,155","8,762"
@brian_armstrong,2023-01-04T03:28:14.000Z,Early days - but it's coming together https://coinbase.com/web3More and more decentralized crypto apps to explore,186,111,984
@brian_armstrong,2023-01-04T03:33:32.000Z,Still too difficult to connect your wallet - but we're working on a few improvements.,46,10,210
@VitalikButerin,2022-12-30T22:23:12.000Z,"* fix scaling
* fix privacy
* fix UX
* user accounts more secure for avg users than centralized services
* payments + SoV + defi provide value to many people
* crypto social takes off
* identity + SIWE succeed
* DAOs pioneer new organization paradigms that see broader adoption...",143,328,"1,261"
@jessepollak,2022-12-30T04:27:13.000Z,"just paid my friend for dinner with $30 of ETH on  with   easy discovery with  instant settlement $0.06 gas fee

remarkable how much this experience has improved just in the last year",29,28,317
@davidmarcus,2022-12-30T15:51:30.000Z,"A few predictions for 2023: “Out with speculators, in with builders”. Spoiler alert, we’re going into another tough year, but there will be silver linings along the way",50,106,573
@evanjconrad,2022-12-29T20:12:35.000Z,"its genuinely amazing you can just put a website on the internet without asking anyone 

There’s 100% an alternate path in which you would need to get an “internet license” to get an IP address",98,345,"3,788"
@sama,2022-12-26T20:33:23.000Z,"technological progress is the only thing that delivers real, sustainable economic growth",325,509,"5,314"
@waitbutwhy,2022-10-26T22:10:08.000Z,"If we live to 1,000 in the future, people will see a 90-year-old being an asshole and say ""be easy on him—he's still a baby, coping with ego and tribalism and other first-century silliness.""

Today, we live in a world made up entirely of first-century children. Be compassionate.",108,246,"2,358"
@yugacohler,2022-12-23T00:00:45.000Z,"No doubt that this year was extremely tough for crypto, but I truly believe 2023 is going to be a big year for . The many seeds that we’ve been planting to gain mainstream adoption will start to bear fruit. ",31,58,336
@NanaMurugesan,2022-12-23T22:11:13.000Z,"2022 has been a very meaningful year for international ⁦⁦⁦⁩ even with all the ups and downs. So grateful to our team and our partners, and can’t wait to see what’s in store for 2023 as we amp up our efforts around the world ",13,9,82
@sterlingcrispin,2022-12-22T23:09:01.000Z,"Imagine an AI model that's 3x larger and more powerful than GPT3 aka ChatGPT

Google already built that in April, called PaLM, on their own TPU hardware competing with NVIDIA. People think ChatGPT will replace Google but they basically invented transformers in '17 (the T in GPT)",174,890,"4,382"
@DavidRozado,2022-12-23T11:23:54.000Z,"1. ChatGPT no longer displays a clear left-leaning political bias. A mere few weeks after I probed ChatGPT with several political orientation quizzes, something appears to have been changed in ChatGPT that makes it more neutral and viewpoint diverse. https://davidrozado.substack.com/p/chatgpt",135,422,"2,681"
@maxbranzburg,2022-12-22T19:36:03.000Z,"Proud to see  heads-down building real crypto utility at a time when the frauds and fakers have owned the headlines, , and  advancing the Web3 ecosystem, bit-by-bit, with real innovation",72,88,448
@brian_armstrong,2022-12-22T17:31:43.000Z,Important milestone for our Europe operations and commitment to compliance. https://irishtimes.com/business/2022/12/21/coinbase-clears-irish-anti-money-laundering-hurdle/…It's been great working with Ireland ,65,34,328
