Handle,Timestamp,Content,Comments,Retweets,Likes
@iampaulgrewal,2023-03-15T17:34:26.000Z,Everyone committed to the rule of law should read J. Wiles' Voyager decision. These are remarkable statements from a federal court with no skin in the game other than calling things as they are. /www.nysb.uscourts.gov/sites/default/files/opinions/312840_1170_opinion.pdf,165,541,1.8K
@cz_binance,2023-03-15T18:59:43.000Z,Uniswap on  now.,777,1.4K,7.5K
@cz_binance,2023-03-15T07:07:52.000Z,We add pairs and provide liquidity. #Binance aims to be an open platform.,753,666,4K
@cz_binance,2023-03-15T06:49:00.000Z,"Important update. Given recent events, we are moving 0 fee BTC trading from BUSD to TUSD.

Let's spread the liquidity to more pairs.",793,1.2K,6K
@cz_binance,2023-03-14T20:34:42.000Z,"MYTH: crypto is unsafe.

Fact: the transparency of blockchain is a feature, not a bug. Trusted crypto services and platforms already have comparable, or better, security/KYC/AML than tradfi.

» https://binance.com/en/blog/community/crypto-myths--debunked-part-2-the-myth-of-crypto-being-inherently-unsafe-2121313194955587611…",28,843,4.1K
@cz_binance,2023-03-14T14:01:17.000Z,#Bitcoin.,66,1.3K,10K
@cz_binance,2023-03-14T14:02:43.000Z,How to get the widget on your iPhone.,3,96,706
@cz_binance,2023-03-13T04:12:07.000Z,"Given the changes in stable coins and banks, #Binance will convert the remaining of the $1 billion Industry Recovery Initiative funds from BUSD to native crypto, including #BTC, #BNB and ETH. Some fund movements will occur on-chain. Transparency.",2.6K,7.9K,27K
@cz_binance,2023-03-13T04:12:07.000Z,"Given the changes in stable coins and banks, #Binance will convert the remaining of the $1 billion Industry Recovery Initiative funds from BUSD to native crypto, including #BTC, #BNB and ETH. Some fund movements will occur on-chain. Transparency.",2.6K,7.9K,27K
@cz_binance,2023-03-13T04:46:59.000Z,The address:,310,522,3.7K
@cz_binance,2023-03-13T05:44:42.000Z,The transfer txid. Took 15 seconds and costs $1.29. Imagine moving $980 million through a bank before banking hours on a Monday.,553,1.5K,8.9K
@LadyofCrypto1,2023-03-12T21:14:35.000Z,Kind of funny how  survived it's bank run with ease a few months ago but a top tier US bank like SVB couldn't survive a bank run. But Binance is the problem.,397,1.1K,7.4K
@cz_binance,2023-03-12T03:48:25.000Z,Our job: providing liquidity for you to convert.,369,734,4.3K
@cz_binance,2023-03-12T03:17:42.000Z,Banks are a risk to fiat-backed stable coins.,1.2K,2.5K,14K
@cz_binance,2023-03-11T09:26:02.000Z,"Supporting multiple stablecoins, always. More to come.",29,747,4.5K
@cz_binance,2023-03-11T06:15:20.000Z,Is it time yet? Not sure. ,2.3K,2.6K,15K
@cz_binance,2023-03-11T08:52:33.000Z,The article was Nov 3 last year.,320,116,1.7K
@cz_binance,2023-03-11T03:32:28.000Z,"They FUD us, and banks fail. ",1.6K,3.4K,17K
@binance,2023-03-11T01:12:14.000Z,"Binance has temporarily suspended auto-conversion of USDC to BUSD due to current market conditions, specifically related to high inflows & the increasing burden to support the conversion. 

This is a normal risk-management procedural step to take while we monitor the situation.",672,1.4K,4.6K
@binance,2023-03-10T17:43:43.000Z,Converting to cash with my #Binance Card in Sweden Simple.,528,856,3.9K
@cz_binance,2023-03-10T17:32:10.000Z,#Binance does not have exposure to SVB. Funds are #SAFU.,61,1.3K,9.1K
