Handle,Timestamp,Content,Comments,Retweets,Likes
@justinsuntron,2023-03-17T17:21:56.000Z,"2023 brings its fair share of challenges, but we at #TRON are more committed than ever to achieving our goals! Our focus remains on the growth of the #stablecoin, #USDT #TUSD #USDD #USDC #USDJ on #TRON. We aim to grow our stablecoin market cap from $40 billion to $60 billion.",172,117,650
@justinsuntron,2023-03-17T17:22:38.000Z,"As we navigate these testing times, we'll continue to innovate and improve upon our infrastructure, ensuring that our users have a secure, reliable, and efficient platform to conduct their transactions.  Your trust in us fuels our drive to deliver the best services possible.",26,33,163
@justinsuntron,2023-03-17T17:23:26.000Z,"Despite the challenges ahead, we are excited to play our part in nurturing the global stablecoin market, contributing to the development of #DeFi, and shaping the future of finance.With your support, we'll keep striving to make #TRON the go-to platform for stablecoin growth! ",38,36,191
@tokenterminal,2023-03-15T22:01:23.000Z,"- Tron holds the biggest market share by some margin, with 1.6m daily active users as of March 14th

- Polygon ranks as number one in the L2 category with 350k daily active users

- PancakeSwap is currently the most used d’app, with 127k daily active users on the BNB Chain",30,51,121
@justinsuntron,2023-03-16T12:32:55.000Z,"As the U.S. faces challenges with #SVB & #SignatureBank, the potential of world’s finance should not be ignored.

With the global partnership with #Dominica & more countries, #TRON is driving the global blockchain growth & reshaping the finance industry.",134,122,482
@BitTorrent,2023-03-15T07:42:02.000Z,"  Onsen pool on #BitTorrent Chain
Hot Pools: $ETH/ $BTT $BTT/ $TRX $USDD_t/ $BTTThese pairs are incentivized with both $WBTT and $SUSHI rewardsDeposit links below",41,90,339
@HTX_Global,2023-03-14T10:23:48.000Z,"WHOO-HOO!#Huobi Launches % Trading Fee For #TUSD Trading Pairs: $BTC / TUSD  $ETH / TUSD#TRX / TUSD

Learn More : https://huobi.co.il/support/en-us/detail/34933018856863…",104,65,251
@whale_alert,2023-03-14T14:29:31.000Z,"           1,000,000,000 #USDT (1,004,070,000 USD) minted at Tether Treasuryhttps://whale-alert.io/transaction/tron/bcfd40eb0828ba059c42924c5b6a08d955b8f2d0037b8f5b31b912e993156438…",155,366,1.2K
@Dynamo_Patrick,2023-03-13T19:28:04.000Z,"Trend that I haven't seen many people talk about.

The flight from USDC to USDT this week pushed the total Tron stablecoin market cap higher, even as the Ethereum stablecoin market cap fell.

Tron now has more than 50% as many circulating stablecoins as Ethereum.",43,59,182
@anna_tutova,2023-03-13T12:25:33.000Z," https://youtu.be/jP5W8PmyC1c - our documentary  on value of #Bitcoin is finally out 

Watch        sharing their vision, why this technology empowers society",64,67,165
@justinsuntron,2023-03-13T11:30:02.000Z,"While SVB’s collapse has sparked concerns, I remain optimistic about the limited impact on Asian economy.

I’m eager to offer my support in driving innovation & growth in the region. Let’s come together & navigate through these challenges as a community.",151,100,570
@coinsph,2023-03-12T10:00:20.000Z,"Did you know TRON ecosystem supports stablecoins through their algorithmic $USDD and enables users to pay lower fees when trading via TRC-20 $USDT?

Learn more about  and their supported stablecoins on Coins Academy:",37,49,167
@justinsuntron,2023-03-12T06:34:11.000Z,Total stablecoin transfer volume on #TRON in 3/11/2023. #USDT 9.8B/ #USDC 2.1B/ #TUSD 1.1B total 13.5B.,180,94,551
@justinsuntron,2023-03-12T06:14:52.000Z,not bad. #TRON,95,47,298
@justinsuntron,2023-03-12T06:04:12.000Z,"Recent incidents like the SVB situation highlight the potential harm caused to many in the industry. It's time to build a reliable bank that can cater to the needs of the crypto industry. As a supporter of this ecosystem, I'm open to any idea that can help create such a bank.",475,386,1.7K
@justinsuntron,2023-03-12T06:04:52.000Z,"I'm willing to collaborate with my friends to provide funding, management, and operational support, whether it's onshore or offshore. A robust banking infrastructure that bridges traditional finance and crypto is essential to enable wider adoption of cryptocurrencies.",53,58,497
@justinsuntron,2023-03-12T06:05:49.000Z,Let's work together to establish a safe and regulated environment for the crypto industry and ensure that incidents like the SVB case do not occur in the future.,46,49,438
@justinsuntron,2023-03-12T05:57:00.000Z,"Concerned to see 's #USDC depegging, but as a partner of Circle, we're closely monitoring the situation. Our team at #TRON stands ready to offer assistance if needed.",135,130,742
@justinsuntron,2023-03-12T05:57:26.000Z,"Stablecoins play a critical role in the crypto ecosystem, and we remain committed to supporting their stability and reliability. We'll continue to work closely with  and other partners to ensure the integrity of the stablecoins and the broader crypto market.",22,35,241
@iBeatWallStreet,2023-03-11T01:51:08.000Z,Great live stream of  currently on !  #TRON #TRX #BitTorrent #BTT,28,41,146
@whale_alert,2023-03-10T03:26:40.000Z,"      100,000,000 #USDC (100,102,000 USD) transferred from Justin Sun to #Huobihttps://whale-alert.io/transaction/ethereum/0x9f4c60b2aaade78d0de3194431ed6011dd2e9192f1fbae35337cedad72bd38fd…",57,81,377
@justinsuntron,2023-03-10T01:02:14.000Z,"We deeply apologize for the impact of the leveraged liquidation on the market caused by a few users, and in order to further improve the multi-currency liquidity of the  platform, we will set up a liquidity fund with an investment of 100 million US dollars.",338,202,775
@justinsuntron,2023-03-10T01:03:08.000Z,"We will continue to improve the liquidity depth of main cryptocurrencies and HT token, strengthen leverage risk warnings and liquidity capabilities. Regarding this incident, we will keep the community updated on the follow-up progress.",45,32,265
@justinsuntron,2023-03-10T03:43:56.000Z,#Huobi will bear all leverage-through position losses on the platform resulted from this market volatility event of #HT.,124,34,205
@justinsuntron,2023-03-10T03:36:37.000Z,We have transferred 100 million #USDC to @HuobiGlobal. Done.  https://etherscan.io/tx/0x9f4c60b2aaade78d0de3194431ed6011dd2e9192f1fbae35337cedad72bd38fd…,23,8,98
@justinsuntron,2023-03-10T03:27:56.000Z,We have transferred 100 million #USDC to . Done.  https://etherscan.io/tx/0x9f4c60b2aaade78d0de3194431ed6011dd2e9192f1fbae35337cedad72bd38fd…,119,122,406
@justinsuntron,2023-03-10T00:59:10.000Z,对于HT市场波动所导致杠杆穿仓损失，火必平台将全额承担。对于少数用户杠杆清算所造成盘面波动影响，我们深表歉意，为了进一步提升火必平台多币种流动性，我们将出资1亿美元成立流动性基金，持续改善主流币，HT流动性深度，加强杠杆预警与流动性能力，对于本次事件，我们会就后续进展与社区保持同步。,569,165,480
@justinsuntron,2023-03-10T00:01:28.000Z,"The operation of  exchange is #SAFE, the wallets are SAFE, and the backend is SAFE. The recent market fluctuations and the leveraged liquidations were caused by few users triggering a cascade of forced liquidations in the spot and HT contract markets.",253,163,546
@justinsuntron,2023-03-10T00:02:35.000Z,"Currently, all work is proceeding steadily and there are no unexpected incidents, and these fluctuations are simply a result of market behavior.",61,30,191
@justinsuntron,2023-03-09T23:57:21.000Z,此次火必交易所运营一切正常，钱包正常，运营正常，后台正常。只因为现货、合约HT代币有部分用户触发杠杆连环爆仓的盘面现象。目前各项工作正稳步开展，并无任何突发现象，仅仅属于市场行为与波动。,569,137,353
@justinsuntron,2023-03-09T23:42:24.000Z,4,664,199,1.9K
@justinsuntron,2023-03-09T18:25:46.000Z,"Blockchain technology is transforming international commerce by empowering individuals and businesses to transact directly, increasing financial inclusion, and reducing costs. #TRON 

Read more from my interview with ",88,62,241
@blockbankapp,2023-03-09T11:42:37.000Z,"Exciting news! 

We've just listed  and  in our #DeFi wallet on #TRON Network! 
Join us on #blockbank app to explore the possibilities of these innovative #cryptocurrencies and take control of your financial future with our DeFi wallet! $BTT $USDD ",70,119,304
@justinsuntron,2023-03-09T15:55:43.000Z,Probably nothing…#TRX,85,55,311
@justinsuntron,2023-03-09T09:30:06.000Z,Happy to see #TRON and #TRC-#USDT on  with the support of our  Community ,59,54,265
@BitGo,2023-03-09T01:03:03.000Z,"Now supporting $USDC and $USDT on the   for hot wallets and qualified custody!

Learn more on our blog:",21,37,140
@luganodes,2023-03-07T16:34:48.000Z,"1/ In a recent interview with . H.E. , the founder of  and advisor to , has called for a globally unified regulatory framework for the crypto industry ",26,39,150
@tokenterminal,2023-03-08T14:08:03.000Z,"New listing!  is now live on Token Terminal!

Link to the dashboard:https://tokenterminal.com/terminal/projects/tron…",23,25,117
@DMM_Bitcoin,2023-03-07T08:00:36.000Z,"＼ #キャンペーン 実施中／

本日のスプレッド縮小キャンペーン対象銘柄は、
TRX/JPY（レバレッジ）
です。

キャンペーンの詳細はこちらでご確認いただけます。⇒ https://bitcoin.dmm.com/campaign/20230125_01…#トロン #TRX",25,26,76
@usddio,2023-03-06T09:05:40.000Z,"With a market cap of over 725 MILLION, #USDD stays in the #Top100 Trending Tokens on !

Let's reach new horizons together! Start our #USDD journey NOW:https://huobi.com/en-us/crypto/buy-USDD/…#decentrlized #StableCoin #Crypto",56,48,212
@justinsuntron,2023-03-06T08:00:28.000Z,"Big news for HK’s financial regulators. The battle over crypto regulation is heating up and could shape global economy.

China is monitoring closely and may support integrating crypto assets into its economy. This could be a game-changer!",195,296,921
@justinsuntron,2023-03-05T12:41:02.000Z,,117,73,534
@WhaleChart,2023-03-05T12:17:01.000Z,"#TRON has reached a new milestone: 5,000,000,000 transactions made!

Congratulations  ",94,80,475
@trondao,2023-03-03T09:59:36.000Z,"As Hong Kong positions itself as a virtual asset hub, #TRON’s partner  plans to launch Huobi Hong Kong and apply for a VASP license. 

With our natural advantage in the Asia-Pacific region, we’ll lead the way in crypto innovation. #TRONStrong",56,78,287
@divaaaa_digi,2023-03-03T02:42:19.000Z,". explores blockchain for traditional banking, enabling faster settlement & tokenization in HK via GS DAP.Hong Kong govt’s green bond was issued on GSDAP, showing the growing trend of #blockchain adoption in #TradFi. ",22,24,88
@justinsuntron,2023-03-01T20:35:27.000Z,Feeling the #VIBE here in #HongKong #TRON #Huobi #Web3,107,99,360
@justinsuntron,2023-03-01T09:20:16.000Z,"Check out my interview with CNBC, sharing industry insights and the latest updates on #Huobi's acquisition of a HK service provider license. https://twitter.com/HTX_Global/status/1630845342446133249…",91,75,323
@HTX_Global,2023-02-28T03:30:29.000Z,"#Huobi is excited to announce that it will join the #BTTC  (BitTorrent Chain) ecosystem & support the development of a layer 2 network based on BTTC to promote the creation and improvement of an on-chain open financial system.

Details:https://huobi.com/support/en-us/detail/94931871373901…",71,121,409
@BitTorrent,2023-02-28T07:39:14.000Z,"#BTTC welcomes  to become part of BTTC's L2 ecosystem!

This collaboration will further promote the development of the BTTC ecosystem and enhance Huobi’s own ecosystem.",46,137,596
@Intuit_Trading,2023-02-27T14:40:20.000Z,#TRON has more monthly active stablecoin users than all other top chains COMBINED!#TRX is king of stables  ,29,57,207
@UpholdInc,2023-02-27T17:29:20.000Z,"Move #TRON   between your Uphold & external wallets Our latest integration allows you to self-custody $TRX, giving you more control over your digital assets ",46,68,270
@justinsuntron,2023-02-28T12:56:58.000Z,"At #TRON, we’re proud to contribute to a better environment through the positive impacts of #blockchain technology.

Transparency, security, and education about its benefits are at the forefront of our priorities. Thank you for supporting our efforts to drive wider adoption.",74,78,360
@justinsuntron,2023-02-27T22:13:52.000Z,#TRON now integrated with ,62,46,296
@justinsuntron,2023-02-27T12:38:25.000Z,"With over 20 #crypto projects founded by Tsinghua University alumni, China’s crypto future looks promising.

We’re keeping an eye out for their industry achievements and innovative contributions.Read More",101,76,328
@cuysheffield,2023-02-25T18:58:02.000Z,1/ I’ve been playing around with some on-chain data related to stablecoin adoption in retail payment use cases and found a few surprising insights. Thread below ,17,86,246
@cuysheffield,2023-02-25T18:58:04.000Z,"4/ Diving deeper into monthly active users (with same heuristic applied), the dominance is even more apparent",13,30,103
@justinsuntron,2023-02-24T06:55:26.000Z,"Hong Kong's proposed regulations for virtual asset trading could have a big impact on #TRON.

Read more herehttps://apps.sfc.hk/edistributionWeb/gateway/EN/consultation/doc?refNo=23CP1…",141,114,496
@justinsuntron,2023-02-24T06:55:27.000Z,"As a blockchain platform with innovative features and growth potential, #TRON may be seen as a valuable virtual asset for development in Hong Kong.",15,15,136
@justinsuntron,2023-02-24T06:55:28.000Z,These potential changes could bring new opportunities for #TRON and other virtual assets. We're excited to see how #TRON will adapt to the changing regulatory landscape.,13,15,134
@justinsuntron,2023-02-22T12:25:40.000Z,Join me and other industry leaders in the upcoming Twitter Space with  as we discuss the latest Hong Kong budget and its positive impact on the tech industry. 2/22 21:30 UTC+8https://twitter.com/i/spaces/1lPKqBZlzeLGb…Excited to share insights and ideas.,114,56,219
@justinsuntron,2023-02-22T08:17:31.000Z,"Hong Kong government allocated $50M to boost Web3 ecosystem, signaling readiness to compete in global digital economy. Let's seize this opportunity to accelerate #Web3 adoption!https://budget.gov.hk/2023/eng/budget10.html…",197,184,827
@justinsuntron,2023-02-22T07:21:28.000Z,,87,55,237
@MeasurableData,2023-02-22T07:06:29.000Z,"$MDT is a multi-chain crypto currency and excited to expand  ecosystem to #TRON Blockchain.$MDT (TRC-20) will be integrated with ,  dapp will be deployed on #TRON.$MDT (TRC-20) Token Contract: https://tronscan.org/#/contract/TVoKC3ZhU7rcisPRFgunNwHVmSqfmiTB9m… ",41,61,199
@esatoshiclub,2023-02-20T15:01:00.000Z," 's token burning activity has surged, lowering its net issuance rate and making $TRX scarcer, which could drive up demand and increase prices

Over 600 million #Tron tokens have been removed from circulation in the past 3 months",61,90,294
@justinsuntron,2023-02-21T04:52:16.000Z,跑步进场,731,311,2.1K
@justinsuntron,2023-02-20T17:26:27.000Z,"""the"" exchange for China, Huobi. ",153,72,497
@justinsuntron,2023-02-20T17:24:46.000Z,Moar tweets in Chinese... Moar...,104,43,356
@CryptoWinds1,2023-02-20T14:49:56.000Z,"(1/11)
A lot of influencers are missing key players in the China trend for #crypto. #TRX,  and  

Here is why #TRON is positioned extremely well.",33,82,215
@justinsuntron,2023-02-20T14:38:36.000Z,. has listed offshore Chinese Yuan #TCNH  ,122,126,700
@justinsuntron,2023-02-20T13:53:27.000Z,"How is my Chinese name ""孙宇晨""",309,75,750
@justinsuntron,2023-02-20T11:08:12.000Z,That's exactly what I am doing...,72,49,451
@justinsuntron,2023-02-20T10:45:55.000Z,"#TRX , a cryptocurrency that has gained significant popularity in recent years, has established a strong presence in China and Hong Kong for several reasons. ",170,197,774
@justinsuntron,2023-02-20T10:57:16.000Z,"5. The partnership between  and  will help drive adoption of digital assets in Hong Kong and China. With a strong local presence and strategic partnerships, this collaboration is set to bring exciting new opportunities to the crypto community!",12,27,158
@justinsuntron,2023-02-20T10:59:24.000Z,"The future looks bright for  in China! With a strong local presence and growing reputation, #TRON is well-positioned to forge exciting new partnerships in the world's largest crypto market. Keep an eye on this space for the latest developments!",20,23,146
@justinsuntron,2023-02-20T10:54:44.000Z,4. TRX has also gained popularity in Hong Kong  and collaborate with several public listed companies in Hong Kong.,6,11,112
@justinsuntron,2023-02-20T09:34:51.000Z,Big news for crypto today:  has announced that it's applying for a crypto trading license in Hong Kong! This is a major step for the major cryptocurrency exchange and a sign of its continued commitment to operating in a compliant and regulated manner. ,282,486,1.9K
@justinsuntron,2023-02-20T09:36:08.000Z,"In addition to the licensing news, Huobi is also launching a new exchange in Hong Kong, aptly named Huobi Hong Kong. The exchange will be fully compliant with local regulations and offer a range of trading pairs and services to customers.",24,30,205
@justinsuntron,2023-02-20T09:37:40.000Z,The new exchange will focus on providing trading services for institutional investors and high net worth individuals in Hong Kong . It positions the exchange as a trusted and secure platform for larger investors in Asia who are looking to enter the crypto market.,22,25,173
@justinsuntron,2023-02-20T06:00:39.000Z,华流才是顶流 ,379,88,686
@justinsuntron,2023-02-20T03:26:54.000Z,"Discussing the concept of crypto in China, which cryptocurrency stands to gain the most benefit?",659,289,1.3K
@luganodes,2023-02-18T06:58:07.000Z,"Congratulations to the entire  community for making it to #2, with $5.35bn of Total Value locked, just after #Ethereum The innovative solutions of #Tron and the strong community are a true testament to its potentialSource: ",67,36,163
@justinsuntron,2023-02-17T07:56:07.000Z,"HK gov issues their 1st tokenized green bond on blockchain, showing DLT’s financial potential.
Proud to see more institutions embracing blockchain and excited to see #TRON’s role in the future of finance.

Read More:point_down:",139,111,407
@PulsarFinance,2023-02-16T14:57:35.000Z,"Huge news!! Start tracking your  portfolio using http://pulsar.finance Check the performance of your TRON tokens, DeFi positions and NFTs.Here's detailed view of what's live",47,88,206
@travalacom,2023-02-09T04:54:59.000Z,"Hey  fans, if you live close to NYC, now is the perfect time to book a staycation! Get 5% off your New York City hotels this February for our Destination of the MonthCheck out our options below & pay with $USDDhttps://bit.ly/3Ic4VdI",17,29,137
@justinsuntron,2023-02-16T07:24:23.000Z,"The No. 1 beauty pageant in crypto world! Miss Huobi is officially live, and the top three contestants will directly go to Miss Asia. Be careful what you wish for  ",136,62,311
@justinsuntron,2023-02-16T04:31:42.000Z,Fully agreed.,94,50,314
@cex_io,2023-02-15T17:00:01.000Z,Time for the #GameOfCoins What is the best choice to invest in right now? $TRX or $XRP? Answer in the comments  ,191,61,295
@justinsuntron,2023-02-15T16:45:03.000Z,.  ,103,72,386
@kucoincom,2023-02-14T21:14:33.000Z,#KuCoin Has Adjusted Withdrawal Fees on the TRON (TRX) Network,72,66,284
@justinsuntron,2023-02-14T16:50:24.000Z,,63,37,208
@DoraHacks,2023-02-10T15:42:52.000Z,"Wanted: #TRON and #BTTC BUIDLers - ""HackaTRON"" S4  Global Hackathon is funding your projects with $500K in prizes!

-Newbie-friendly;
-Best judges and mentors;
-Support to increase your visibility;

Submit your project today",91,133,870
@justinsuntron,2023-02-13T16:10:59.000Z,1 B #USDT more on #TRON,89,62,369
@whale_alert,2023-02-13T15:19:37.000Z,"           1,000,000,000 #USDT (1,000,899,999 USD) minted at Tether Treasuryhttps://whale-alert.io/transaction/tron/e2bb41b41a9b987cf5dbbc42857d58a771d8bdd7583bf98664ca169ef125eae5…",83,151,491
@justinsuntron,2023-02-13T15:17:26.000Z,"China is moving towards a more #crypto-friendly policy and it’s amazing to see Hong Kong and Beijing jump on board.

The possibilities for  and  are #ENDLESS in the unstoppable #blockchain revolution!",139,189,705
@NorthRockLP,2023-02-13T10:31:58.000Z,"If LUNA existed today it would be mooning (pun intended). There is no LUNA any more so what are the closest things to it that do exist? The only real decentralized stable in the market today, that exists similarly to how UST did, is USDD. I think TRX is a winner in this.",31,21,130
@justinsuntron,2023-02-12T03:07:39.000Z,Exciting news! We've reached an agreement with Binance to reduce transaction fees on the #TRON network and make crypto transactions more affordable for everyone. The goal of this collaboration is to drive mass adoption of cryptocurrency and increase accessibility for everyone.,159,162,749
@justinsuntron,2023-02-12T03:08:38.000Z,"With lower transaction fees, it becomes easier for people to send and receive crypto without worrying about high costs. We're constantly working to make the #TRON network faster, more efficient and accessible to everyone.",27,23,174
@justinsuntron,2023-02-12T03:09:14.000Z,We're thrilled to be working with Binance to bring this exciting development to the TRON network and we look forward to seeing the impact it will have on the crypto community. ,29,17,162
